,date,entity,classification,softmax,article_count
9895,2024-09-10,LOW,NEGATIVE,"{'positive': 0.05905196932144463, 'neutral': 0.19075553864240646, 'negative': 0.7501925155520439}",2
9896,2024-09-10,NI,NEUTRAL,"{'positive': 0.02396600879728794, 'neutral': 0.918902575969696, 'negative': 0.057131413370370865}",1
9897,2024-09-10,NOW,NEUTRAL,"{'positive': 0.014318668283522129, 'neutral': 0.9800021350383759, 'negative': 0.0056792669929564}",1
9898,2024-09-10,ON,NEUTRAL,"{'positive': 0.15642961448623707, 'neutral': 0.689817953234943, 'negative': 0.15375244156122395}",10
9899,2024-09-10,RE,NEUTRAL,"{'positive': 0.006221202202141285, 'neutral': 0.9924639463424683, 'negative': 0.0013147640274837613}",1
9900,2024-09-10,SEE,NEUTRAL,"{'positive': 0.0026123024290427566, 'neutral': 0.9971676468849182, 'negative': 0.00022003261256031692}",1
9901,2024-09-10,SO,NEUTRAL,"{'positive': 0.03140837233513594, 'neutral': 0.9653064012527466, 'negative': 0.003285226470325142}",2
9902,2024-09-10,SQ,NEUTRAL,"{'positive': 0.05238942801952362, 'neutral': 0.8826005458831787, 'negative': 0.06501004844903946}",1
9903,2024-09-10,TECH,NEUTRAL,"{'positive': 0.00069431122392416, 'neutral': 0.9963361024856567, 'negative': 0.0029695272096432745}",1
9904,2024-09-10,TGT,NEUTRAL,"{'positive': 0.02366218307482389, 'neutral': 0.9439494212468466, 'negative': 0.03238839112843076}",3
9905,2024-09-10,WELL,NEUTRAL,"{'positive': 0.0013059076154604554, 'neutral': 0.9968209564685822, 'negative': 0.001873114553745836}",1
9906,2024-09-11,A,NEUTRAL,"{'positive': 0.12723846192666244, 'neutral': 0.7124147920543881, 'negative': 0.16034675791008074}",16
9907,2024-09-11,ALL,NEUTRAL,"{'positive': 0.08165655765915289, 'neutral': 0.8799409091472625, 'negative': 0.038402513484470546}",5
9908,2024-09-11,APP,NEUTRAL,"{'positive': 0.0003025973273906857, 'neutral': 0.9984613656997681, 'negative': 0.0012360240216366947}",1
9909,2024-09-11,ARE,NEUTRAL,"{'positive': 0.058993003755695564, 'neutral': 0.6795712719627524, 'negative': 0.2614357180040331}",8
9910,2024-09-11,D,NEUTRAL,"{'positive': 0.002331170253455639, 'neutral': 0.9809364080429077, 'negative': 0.01673242263495922}",1
9911,2024-09-11,HAS,NEUTRAL,"{'positive': 0.044703769665405464, 'neutral': 0.8563755253950754, 'negative': 0.09892069167162171}",9
9912,2024-09-11,IT,NEUTRAL,"{'positive': 0.3710976196784435, 'neutral': 0.46464390204346273, 'negative': 0.16425848287771158}",12
9913,2024-09-11,META,NEUTRAL,"{'positive': 0.000892391767896091, 'neutral': 0.9862283766269684, 'negative': 0.012879274979544183}",1
9914,2024-09-11,MPC,NEUTRAL,"{'positive': 0.0003276146308053285, 'neutral': 0.9991777539253235, 'negative': 0.0004946941044181585}",1
9915,2024-09-11,NOW,NEUTRAL,"{'positive': 0.0010629816097207367, 'neutral': 0.9830585718154907, 'negative': 0.01587840262800455}",1
9916,2024-09-11,ON,NEUTRAL,"{'positive': 0.03367507297386003, 'neutral': 0.9068286281204212, 'negative': 0.059496284016297536}",11
9917,2024-09-11,RE,NEUTRAL,"{'positive': 0.005353398155421019, 'neutral': 0.9933717250823975, 'negative': 0.0012749434681609273}",1
9918,2024-09-11,TGT,NEUTRAL,"{'positive': 0.0902351438999176, 'neutral': 0.8446319401264191, 'negative': 0.06513289362192154}",2
9919,2024-09-11,WELL,POSITIVE,"{'positive': 0.9864501059055328, 'neutral': 0.008252368308603764, 'negative': 0.005297515541315079}",1
9920,2024-09-12,A,NEUTRAL,"{'positive': 0.07406992320517002, 'neutral': 0.8229847076663601, 'negative': 0.10294537993579661}",19
9921,2024-09-12,ALL,NEUTRAL,"{'positive': 0.41334288680081954, 'neutral': 0.500263998284936, 'negative': 0.08639311689087967}",4
9922,2024-09-12,APP,NEUTRAL,"{'positive': 0.002828263444826007, 'neutral': 0.9958840012550354, 'negative': 0.0012877798872068524}",1
9923,2024-09-12,ARE,NEUTRAL,"{'positive': 0.00816005025715438, 'neutral': 0.9470712024304602, 'negative': 0.0447687436425541}",10
9924,2024-09-12,BA,NEUTRAL,"{'positive': 0.0006474301044363528, 'neutral': 0.991218090057373, 'negative': 0.008134469855576754}",1
9925,2024-09-12,C,NEUTRAL,"{'positive': 0.0018482403926706563, 'neutral': 0.9779395063718159, 'negative': 0.020212217214672513}",2
9926,2024-09-12,GOOG,NEUTRAL,"{'positive': 0.01733167828725917, 'neutral': 0.977660494191306, 'negative': 0.00500783567882276}",1
9927,2024-09-12,GOOGL,NEUTRAL,"{'positive': 0.01733167828725917, 'neutral': 0.977660494191306, 'negative': 0.00500783567882276}",1
9928,2024-09-12,HAS,NEUTRAL,"{'positive': 0.015942851015571444, 'neutral': 0.6611859772431975, 'negative': 0.3228711627208103}",8
9929,2024-09-12,IT,NEUTRAL,"{'positive': 0.16431780586658304, 'neutral': 0.7964212353464436, 'negative': 0.03926095701358087}",15
9930,2024-09-12,KEY,NEUTRAL,"{'positive': 0.029071243479847908, 'neutral': 0.9701542854309082, 'negative': 0.0007744032773189247}",1
9931,2024-09-12,META,NEUTRAL,"{'positive': 0.0031674488979790893, 'neutral': 0.7067974380084446, 'negative': 0.29003512180809465}",1
9932,2024-09-12,NOW,NEUTRAL,"{'positive': 0.0015966413775458932, 'neutral': 0.8534693717956543, 'negative': 0.14493397871653238}",1
9933,2024-09-12,ON,NEUTRAL,"{'positive': 0.1174901429873839, 'neutral': 0.7110510928883366, 'negative': 0.1714587737043072}",15
9934,2024-09-12,RE,NEUTRAL,"{'positive': 0.10367892168384667, 'neutral': 0.8039983908335367, 'negative': 0.09232265005509059}",1
9935,2024-09-12,SEE,NEUTRAL,"{'positive': 0.07947844627778977, 'neutral': 0.8532513901591301, 'negative': 0.0672701543335279}",2
9936,2024-09-12,SO,NEUTRAL,"{'positive': 0.0007585597029122125, 'neutral': 0.992418953350612, 'negative': 0.006822511886379549}",2
9937,2024-09-12,TECH,NEUTRAL,"{'positive': 0.0020259368466213346, 'neutral': 0.9965391457080841, 'negative': 0.0014348746044561267}",1
9938,2024-09-12,TGT,NEUTRAL,"{'positive': 0.01800962140162786, 'neutral': 0.9598387928236098, 'negative': 0.02215160960373136}",5
9939,2024-09-12,USB,NEUTRAL,"{'positive': 0.027325909584760666, 'neutral': 0.9696162641048431, 'negative': 0.0030578316655009985}",1
9940,2024-09-12,WELL,POSITIVE,"{'positive': 0.7874556705355644, 'neutral': 0.18363438016967848, 'negative': 0.028909962682519108}",2
9941,2024-09-13,A,NEUTRAL,"{'positive': 0.023652595108273076, 'neutral': 0.8186755510281941, 'negative': 0.15767184592416036}",7
9942,2024-09-13,ALL,NEUTRAL,"{'positive': 0.0052872346714138985, 'neutral': 0.8503768444061279, 'negative': 0.14433591067790985}",1
9943,2024-09-13,ARE,NEUTRAL,"{'positive': 0.016198678568582096, 'neutral': 0.935489501271929, 'negative': 0.048311804072000086}",3
9944,2024-09-13,BA,NEUTRAL,"{'positive': 0.010597490257018307, 'neutral': 0.8319367877508775, 'negative': 0.15746572347507662}",2
9945,2024-09-13,CMA,NEUTRAL,"{'positive': 0.003008519933791831, 'neutral': 0.8819885969161987, 'negative': 0.11500286653172224}",2
9946,2024-09-13,D,NEUTRAL,"{'positive': 0.24317626655101776, 'neutral': 0.5567038655281067, 'negative': 0.20011985301971436}",1
9947,2024-09-13,GS,NEUTRAL,"{'positive': 0.0035623767180368304, 'neutral': 0.9954801499843597, 'negative': 0.0009574739960953593}",1
9948,2024-09-13,HAS,NEUTRAL,"{'positive': 0.09959511161929391, 'neutral': 0.8460348241249501, 'negative': 0.05437005205389501}",3
9949,2024-09-13,IT,NEUTRAL,"{'positive': 0.0029618999926664985, 'neutral': 0.8390482333046619, 'negative': 0.15798986328791031}",6
9950,2024-09-13,ON,NEUTRAL,"{'positive': 0.013494702150977294, 'neutral': 0.6732031124493195, 'negative': 0.3133021850112778}",5
9951,2024-09-13,RE,NEUTRAL,"{'positive': 0.04916613905224949, 'neutral': 0.9190350413322449, 'negative': 0.03179883041108648}",3
9952,2024-09-13,SO,NEUTRAL,"{'positive': 0.0007951417355798185, 'neutral': 0.9972527623176575, 'negative': 0.001952083664946258}",1
9953,2024-09-13,TGT,NEUTRAL,"{'positive': 0.013553390512242913, 'neutral': 0.6969497054815292, 'negative': 0.28949688374996185}",2
9954,2024-09-13,WELL,NEUTRAL,"{'positive': 0.004648779518902302, 'neutral': 0.9940633177757263, 'negative': 0.0012878305278718472}",1
9955,2024-09-14,A,NEUTRAL,"{'positive': 0.01618868722543209, 'neutral': 0.957168638625176, 'negative': 0.026642675823091037}",8
9956,2024-09-14,AAPL,NEUTRAL,"{'positive': 0.0002950918860733509, 'neutral': 0.9950034022331238, 'negative': 0.0047014569863677025}",1
9957,2024-09-14,ALL,NEUTRAL,"{'positive': 0.007370768580585718, 'neutral': 0.831866979598999, 'negative': 0.16076232492923737}",1
9958,2024-09-14,ARE,NEUTRAL,"{'positive': 0.036094288630625845, 'neutral': 0.859328527535711, 'negative': 0.10457717103085348}",7
9959,2024-09-14,F,NEUTRAL,"{'positive': 0.003161245258525014, 'neutral': 0.9959715902805328, 'negative': 0.0008671676914673299}",1
9960,2024-09-14,HAS,NEUTRAL,"{'positive': 0.12575612831555633, 'neutral': 0.8697376822702813, 'negative': 0.004506185746727032}",5
9961,2024-09-14,IT,NEUTRAL,"{'positive': 0.06262426822286216, 'neutral': 0.6868516979129276, 'negative': 0.2505240527759833}",8
9962,2024-09-14,META,NEUTRAL,"{'positive': 0.010276684537529945, 'neutral': 0.9893562197685242, 'negative': 0.0003670011938083917}",1
9963,2024-09-14,ON,NEUTRAL,"{'positive': 0.016732999504779696, 'neutral': 0.71879500667746, 'negative': 0.26447198285119133}",8
9964,2024-09-14,RE,NEUTRAL,"{'positive': 0.036984000384109095, 'neutral': 0.9399329423904419, 'negative': 0.023083025531377643}",1
9965,2024-09-14,SO,NEUTRAL,"{'positive': 0.0007972656167112291, 'neutral': 0.997241199016571, 'negative': 0.001961537287570536}",1
9966,2024-09-14,TGT,NEUTRAL,"{'positive': 0.007356349437031895, 'neutral': 0.8315083086490631, 'negative': 0.1611353773623705}",2
9967,2024-09-15,A,NEUTRAL,"{'positive': 0.05561802908581295, 'neutral': 0.8194216454219571, 'negative': 0.12496032832286151}",13
9968,2024-09-15,AAPL,NEUTRAL,"{'positive': 0.06604940413879896, 'neutral': 0.9202921220234462, 'negative': 0.013658472070736545}",1
9969,2024-09-15,ALL,NEUTRAL,"{'positive': 0.004425661871209741, 'neutral': 0.6077223668495814, 'negative': 0.3878519708911578}",3
9970,2024-09-15,AMZN,NEUTRAL,"{'positive': 0.04770220639849348, 'neutral': 0.7924673685005733, 'negative': 0.15983041074442944}",1
9971,2024-09-15,ARE,NEUTRAL,"{'positive': 0.07747461907648748, 'neutral': 0.8093144663409995, 'negative': 0.11321090092658}",7
9972,2024-09-15,COST,NEGATIVE,"{'positive': 0.11141132836928591, 'neutral': 0.27929128101095557, 'negative': 0.6092973947525024}",4
9973,2024-09-15,ED,NEUTRAL,"{'positive': 0.002241709385998547, 'neutral': 0.6921939253807068, 'negative': 0.30556438863277435}",1
9974,2024-09-15,GOOG,NEUTRAL,"{'positive': 0.005588988214731217, 'neutral': 0.5563620448112487, 'negative': 0.4380489943549037}",1
9975,2024-09-15,GOOGL,NEUTRAL,"{'positive': 0.005588988214731217, 'neutral': 0.5563620448112487, 'negative': 0.4380489943549037}",1
9976,2024-09-15,GS,NEUTRAL,"{'positive': 0.005114587023854256, 'neutral': 0.9871851801872253, 'negative': 0.007700197078520432}",1
9977,2024-09-15,HAS,NEUTRAL,"{'positive': 0.1436496134668302, 'neutral': 0.6596455341157241, 'negative': 0.196704850712409}",5
9978,2024-09-15,IT,NEUTRAL,"{'positive': 0.07283568160549062, 'neutral': 0.8616677642617302, 'negative': 0.06549654516923457}",8
9979,2024-09-15,LOW,NEGATIVE,"{'positive': 0.22846966236829758, 'neutral': 0.3555459976196289, 'negative': 0.4159843772649765}",1
9980,2024-09-15,META,NEUTRAL,"{'positive': 0.010255974717438221, 'neutral': 0.9893758893013, 'negative': 0.0003681443922687322}",1
9981,2024-09-15,MSFT,NEUTRAL,"{'positive': 0.0021234701853245497, 'neutral': 0.9968192130327225, 'negative': 0.0010572729806881398}",1
9982,2024-09-15,ON,NEUTRAL,"{'positive': 0.02341858944040723, 'neutral': 0.8884936373494565, 'negative': 0.08808778663199822}",10
9983,2024-09-15,RE,NEUTRAL,"{'positive': 0.00022697157692164183, 'neutral': 0.9993672966957092, 'negative': 0.00040580466156825423}",1
9984,2024-09-15,SEE,NEUTRAL,"{'positive': 0.003633362241089344, 'neutral': 0.9800251126289368, 'negative': 0.016341594979166985}",1
9985,2024-09-15,SO,NEUTRAL,"{'positive': 0.0012527698199846782, 'neutral': 0.9330935950080553, 'negative': 0.0656535982658776}",4
9986,2024-09-15,TECH,NEUTRAL,"{'positive': 0.016422316431999207, 'neutral': 0.9671983271837234, 'negative': 0.016379349312046543}",1
9987,2024-09-15,TGT,NEUTRAL,"{'positive': 0.0051093618385493755, 'neutral': 0.9527148008346558, 'negative': 0.042175766080617905}",1
9988,2024-09-15,WELL,NEUTRAL,"{'positive': 0.003523174673318863, 'neutral': 0.9896241128444672, 'negative': 0.006852725986391306}",1
9989,2024-09-16,A,NEUTRAL,"{'positive': 0.0750473070908264, 'neutral': 0.8062765893568666, 'negative': 0.11867610729543684}",15
9990,2024-09-16,ALL,NEGATIVE,"{'positive': 0.08060792207834311, 'neutral': 0.42522771190851927, 'negative': 0.49416434398153797}",2
9991,2024-09-16,ARE,NEUTRAL,"{'positive': 0.009359107352533362, 'neutral': 0.9090133364024084, 'negative': 0.08162754989500952}",8
9992,2024-09-16,DOW,POSITIVE,"{'positive': 0.7342800796031952, 'neutral': 0.263787642121315, 'negative': 0.001932291081175208}",1
9993,2024-09-16,HAS,NEUTRAL,"{'positive': 0.17524821209715535, 'neutral': 0.6965822589937707, 'negative': 0.12816953612276188}",9
9994,2024-09-16,IT,NEUTRAL,"{'positive': 0.05139357681392176, 'neutral': 0.736585901969777, 'negative': 0.21202051405218172}",13
9995,2024-09-16,NOW,NEUTRAL,"{'positive': 0.0014305125368991867, 'neutral': 0.943733349442482, 'negative': 0.05483616649871692}",2
9996,2024-09-16,O,NEUTRAL,"{'positive': 0.0016758782148826867, 'neutral': 0.9411700665950775, 'negative': 0.05715401843190193}",2
9997,2024-09-16,ON,NEUTRAL,"{'positive': 0.024151093206291472, 'neutral': 0.8548758128601729, 'negative': 0.12097310293952049}",14
9998,2024-09-16,RE,NEUTRAL,"{'positive': 0.0017735389192239381, 'neutral': 0.9137089550495148, 'negative': 0.08451753387150045}",1
9999,2024-09-16,SEE,NEUTRAL,"{'positive': 0.004024935245979577, 'neutral': 0.979133849342664, 'negative': 0.01684122488465315}",2
10000,2024-09-16,SO,NEUTRAL,"{'positive': 0.0031878419395070523, 'neutral': 0.6323515921831131, 'negative': 0.3644605455629062}",4
10001,2024-09-16,TGT,NEUTRAL,"{'positive': 0.012450942614426216, 'neutral': 0.9612566828727722, 'negative': 0.02629241021350026}",3
10002,2024-09-17,A,NEUTRAL,"{'positive': 0.07418894094696292, 'neutral': 0.8444269024576453, 'negative': 0.08138415671480338}",16
10003,2024-09-17,AAPL,NEUTRAL,"{'positive': 0.2210312783718109, 'neutral': 0.7678401470184326, 'negative': 0.01112862303853035}",1
10004,2024-09-17,ALL,NEUTRAL,"{'positive': 0.05275438125762674, 'neutral': 0.6372162635541625, 'negative': 0.3100293663640817}",3
10005,2024-09-17,AMZN,NEUTRAL,"{'positive': 0.009450836922042072, 'neutral': 0.9882349669933319, 'negative': 0.0023141785568441264}",1
10006,2024-09-17,ARE,NEUTRAL,"{'positive': 0.1681012267923776, 'neutral': 0.7518846215766475, 'negative': 0.08001415919635393}",6
10007,2024-09-17,BAC,NEUTRAL,"{'positive': 0.002833243226632476, 'neutral': 0.945061445236206, 'negative': 0.052105287089943886}",1
10008,2024-09-17,COST,NEGATIVE,"{'positive': 0.022403046488761902, 'neutral': 0.22681569028645754, 'negative': 0.750781238079071}",1
10009,2024-09-17,ED,NEUTRAL,"{'positive': 0.05446843389654532, 'neutral': 0.7916193008422852, 'negative': 0.153912280627992}",1
10010,2024-09-17,HAS,NEUTRAL,"{'positive': 0.4599080045398185, 'neutral': 0.514060239860908, 'negative': 0.026031760904063984}",8
10011,2024-09-17,INTC,NEGATIVE,"{'positive': 0.02224104603131612, 'neutral': 0.04527038708329201, 'negative': 0.9324885408083597}",1
10012,2024-09-17,IT,NEUTRAL,"{'positive': 0.018456329907113347, 'neutral': 0.7339061740469675, 'negative': 0.24763748968798563}",14
10013,2024-09-17,L,NEUTRAL,"{'positive': 0.11721138283610344, 'neutral': 0.8589381873607635, 'negative': 0.02385044377297163}",1
10014,2024-09-17,LOW,NEUTRAL,"{'positive': 0.2717370316386223, 'neutral': 0.49838481843471527, 'negative': 0.2298781592398882}",1
10015,2024-09-17,META,NEUTRAL,"{'positive': 0.0034237563474259027, 'neutral': 0.9938290913899739, 'negative': 0.0027471364082884975}",2
10016,2024-09-17,MSFT,POSITIVE,"{'positive': 0.5973429828882217, 'neutral': 0.3979678377509117, 'negative': 0.0046891659731045365}",1
10017,2024-09-17,NFLX,NEUTRAL,"{'positive': 0.000726685335393995, 'neutral': 0.9983393549919128, 'negative': 0.0009339788230136037}",1
10018,2024-09-17,NOW,NEUTRAL,"{'positive': 0.00599873487630652, 'neutral': 0.9930610060691833, 'negative': 0.0009402579485645726}",3
10019,2024-09-17,O,NEUTRAL,"{'positive': 0.0012104472261853516, 'neutral': 0.906206339597702, 'negative': 0.09258316829800606}",1
10020,2024-09-17,ON,NEUTRAL,"{'positive': 0.003089884075205632, 'neutral': 0.8753505627771444, 'negative': 0.12155956039692903}",10
10021,2024-09-17,RE,NEUTRAL,"{'positive': 0.006779238232411444, 'neutral': 0.957777202129364, 'negative': 0.03544360678642988}",2
10022,2024-09-17,SEE,NEUTRAL,"{'positive': 0.003928176955216461, 'neutral': 0.9790015319983164, 'negative': 0.017070292359373223}",3
10023,2024-09-17,SO,NEUTRAL,"{'positive': 0.0016881556566659128, 'neutral': 0.9774888549000025, 'negative': 0.020822976689487405}",4
10024,2024-09-17,TECH,NEUTRAL,"{'positive': 0.03097624145448208, 'neutral': 0.9375888109207153, 'negative': 0.031434910371899605}",1
10025,2024-09-17,TGT,NEUTRAL,"{'positive': 0.13283192624900644, 'neutral': 0.8288739944497744, 'negative': 0.03829410885615895}",4
10026,2024-09-17,WELL,NEUTRAL,"{'positive': 0.002726226346567273, 'neutral': 0.9847760796546936, 'negative': 0.012497732415795326}",1
10027,2024-09-18,A,NEUTRAL,"{'positive': 0.08595366052840367, 'neutral': 0.7912517845064858, 'negative': 0.12279455846226658}",17
10028,2024-09-18,ALL,NEUTRAL,"{'positive': 0.003096817759796977, 'neutral': 0.9945223033428192, 'negative': 0.0023809028789401054}",1
10029,2024-09-18,AMZN,NEUTRAL,"{'positive': 0.0008006310672499239, 'neutral': 0.9976982235908508, 'negative': 0.0015011155395768584}",1
10030,2024-09-18,ARE,NEUTRAL,"{'positive': 0.06614821414493366, 'neutral': 0.7607038506439754, 'negative': 0.1731479363535722}",8
10031,2024-09-18,COST,NEGATIVE,"{'positive': 0.14512635649492342, 'neutral': 0.30211238746220864, 'negative': 0.5527612348397573}",3
10032,2024-09-18,DOW,POSITIVE,"{'positive': 0.8506065607070923, 'neutral': 0.13824865967035294, 'negative': 0.01114476379007101}",1
10033,2024-09-18,GOOG,NEGATIVE,"{'positive': 0.006187825463712215, 'neutral': 0.2730312645435333, 'negative': 0.7207809090614319}",1
10034,2024-09-18,GOOGL,NEGATIVE,"{'positive': 0.006187825463712215, 'neutral': 0.2730312645435333, 'negative': 0.7207809090614319}",1
10035,2024-09-18,GS,NEUTRAL,"{'positive': 0.006690674694254994, 'neutral': 0.9787898659706116, 'negative': 0.01451945910230279}",1
10036,2024-09-18,HAS,NEGATIVE,"{'positive': 0.0383936078665221, 'neutral': 0.47134159106847356, 'negative': 0.4902648016904702}",13
10037,2024-09-18,IT,NEUTRAL,"{'positive': 0.02141592497535448, 'neutral': 0.8437018929650096, 'negative': 0.13488217107992972}",12
10038,2024-09-18,KEY,NEUTRAL,"{'positive': 0.028885302133858204, 'neutral': 0.9703455865383148, 'negative': 0.0007691037317272276}",1
10039,2024-09-18,LOW,NEUTRAL,"{'positive': 0.31430089473724365, 'neutral': 0.641390323638916, 'negative': 0.04430880397558212}",1
10040,2024-09-18,META,NEUTRAL,"{'positive': 0.0028566233813762665, 'neutral': 0.9968780279159546, 'negative': 0.0002653548726812005}",1
10041,2024-09-18,NOW,NEUTRAL,"{'positive': 0.0014507645973935723, 'neutral': 0.9893541634082794, 'negative': 0.009195109218126163}",2
10042,2024-09-18,ON,NEUTRAL,"{'positive': 0.08472491812332604, 'neutral': 0.8324955957203704, 'negative': 0.08277949523695281}",13
10043,2024-09-18,PGR,NEUTRAL,"{'positive': 0.11655470728874207, 'neutral': 0.8816460371017456, 'negative': 0.0017993204528465867}",1
10044,2024-09-18,PM,NEUTRAL,"{'positive': 0.012760389441003403, 'neutral': 0.9597103397051493, 'negative': 0.02752928303865095}",1
10045,2024-09-18,RE,NEUTRAL,"{'positive': 0.0042724781378638, 'neutral': 0.867811843752861, 'negative': 0.1279156885429984}",2
10046,2024-09-18,SEE,NEUTRAL,"{'positive': 0.005063938662513263, 'neutral': 0.9811438553863101, 'negative': 0.013792215574843189}",3
10047,2024-09-18,SO,NEUTRAL,"{'positive': 0.0039046082529239357, 'neutral': 0.5183503491183122, 'negative': 0.4777450691908598}",3
10048,2024-09-18,TGT,NEUTRAL,"{'positive': 0.06437649225949177, 'neutral': 0.8948185199073382, 'negative': 0.0408049477131239}",5
10049,2024-09-18,WELL,NEUTRAL,"{'positive': 0.002590517804492265, 'neutral': 0.99079629778862, 'negative': 0.0066131539206253365}",2
10050,2024-09-19,A,NEUTRAL,"{'positive': 0.07862304538181852, 'neutral': 0.863560325058637, 'negative': 0.057816633602482716}",24
10051,2024-09-19,ALL,NEUTRAL,"{'positive': 0.3633546084165573, 'neutral': 0.36951887607574463, 'negative': 0.26712651550769806}",1
10052,2024-09-19,APP,NEUTRAL,"{'positive': 0.0028204487171024084, 'neutral': 0.9958896338939667, 'negative': 0.001289911160711199}",1
10053,2024-09-19,ARE,NEUTRAL,"{'positive': 0.288065208901356, 'neutral': 0.599453824534931, 'negative': 0.1124809840442217}",9
10054,2024-09-19,BA,NEUTRAL,"{'positive': 0.0018167747572685282, 'neutral': 0.6733016967773438, 'negative': 0.32488152384757996}",1
10055,2024-09-19,GOOG,NEUTRAL,"{'positive': 0.007225324192808734, 'neutral': 0.9852074980735779, 'negative': 0.007567185727465484}",1
10056,2024-09-19,GOOGL,NEUTRAL,"{'positive': 0.007225324192808734, 'neutral': 0.9852074980735779, 'negative': 0.007567185727465484}",1
10057,2024-09-19,HAS,NEUTRAL,"{'positive': 0.04026049896912007, 'neutral': 0.7997367854002309, 'negative': 0.16000269569310868}",13
10058,2024-09-19,IT,NEUTRAL,"{'positive': 0.1070526112609602, 'neutral': 0.6875568515906341, 'negative': 0.20539053454266964}",16
10059,2024-09-19,MPC,NEUTRAL,"{'positive': 0.005173708730580984, 'neutral': 0.9848838075995445, 'negative': 0.00994245424226392}",2
10060,2024-09-19,NOW,NEUTRAL,"{'positive': 0.006352565473034269, 'neutral': 0.9821468052409944, 'negative': 0.011500660551800615}",3
10061,2024-09-19,ON,NEUTRAL,"{'positive': 0.0627875188477033, 'neutral': 0.846303872600527, 'negative': 0.09090861341850492}",18
10062,2024-09-19,PEAK,NEUTRAL,"{'positive': 0.0015039892168715596, 'neutral': 0.9933915138244629, 'negative': 0.005104570649564266}",1
10063,2024-09-19,PM,NEUTRAL,"{'positive': 0.001812172180507332, 'neutral': 0.9583824574947357, 'negative': 0.03980534337460995}",1
10064,2024-09-19,RE,NEUTRAL,"{'positive': 0.027446228079497814, 'neutral': 0.9712032675743103, 'negative': 0.0013504291418939829}",1
10065,2024-09-19,SEE,POSITIVE,"{'positive': 0.537816423590162, 'neutral': 0.2570271414837667, 'negative': 0.20515644823067955}",2
10066,2024-09-19,SO,NEUTRAL,"{'positive': 0.05454978443061312, 'neutral': 0.5527336807714568, 'negative': 0.39271653436654663}",3
10067,2024-09-19,TGT,NEUTRAL,"{'positive': 0.027748236339539288, 'neutral': 0.844528803229332, 'negative': 0.12772297649644315}",5
10068,2024-09-20,A,NEUTRAL,"{'positive': 0.10947552779193871, 'neutral': 0.8381188369257341, 'negative': 0.052405638053440104}",16
10069,2024-09-20,ARE,NEUTRAL,"{'positive': 0.27040611611852056, 'neutral': 0.5998439011135788, 'negative': 0.12974999409220112}",3
10070,2024-09-20,COST,NEGATIVE,"{'positive': 0.004405735293403268, 'neutral': 0.4418356269598007, 'negative': 0.5537586212158203}",1
10071,2024-09-20,HAS,NEUTRAL,"{'positive': 0.10913079489116871, 'neutral': 0.6054040798787412, 'negative': 0.2854651225793564}",11
10072,2024-09-20,IT,NEUTRAL,"{'positive': 0.03870236330319772, 'neutral': 0.8233494411901042, 'negative': 0.13794819380316667}",14
10073,2024-09-20,MSFT,NEUTRAL,"{'positive': 0.005238112062215805, 'neutral': 0.9922995090484619, 'negative': 0.002462392015149817}",1
10074,2024-09-20,NKE,NEGATIVE,"{'positive': 0.06614030618220568, 'neutral': 0.46502910760076094, 'negative': 0.4688305991294328}",1
10075,2024-09-20,NOW,NEUTRAL,"{'positive': 0.00574530940502882, 'neutral': 0.9892765283584595, 'negative': 0.004978148266673088}",1
10076,2024-09-20,ON,NEUTRAL,"{'positive': 0.0970250148575752, 'neutral': 0.7177020582897761, 'negative': 0.1852729289514617}",14
10077,2024-09-20,PSX,NEUTRAL,"{'positive': 0.0013158307992853224, 'neutral': 0.9977927505970001, 'negative': 0.0008914928184822202}",1
10078,2024-09-20,RE,NEUTRAL,"{'positive': 0.006038240069756284, 'neutral': 0.7577894975741704, 'negative': 0.23617227274614075}",2
10079,2024-09-20,SEE,POSITIVE,"{'positive': 0.6926511079072952, 'neutral': 0.16938908118754625, 'negative': 0.13795974478125572}",1
10080,2024-09-20,SO,NEUTRAL,"{'positive': 0.004287290887441486, 'neutral': 0.9909756898880004, 'negative': 0.0047370086191222075}",1
10081,2024-09-20,TGT,NEGATIVE,"{'positive': 0.012230161933176635, 'neutral': 0.4671297431406048, 'negative': 0.520640120556992}",3
10082,2024-09-21,A,NEUTRAL,"{'positive': 0.049306612043899745, 'neutral': 0.7346777001746915, 'negative': 0.21601568482257127}",8
10083,2024-09-21,ARE,NEUTRAL,"{'positive': 0.0024745694900047965, 'neutral': 0.5762801797439655, 'negative': 0.4212452596208701}",4
10084,2024-09-21,HAS,POSITIVE,"{'positive': 0.5607752950828788, 'neutral': 0.41870772928398636, 'negative': 0.020516959062661044}",4
10085,2024-09-21,IT,NEUTRAL,"{'positive': 0.002250830017793406, 'neutral': 0.8987147430578868, 'negative': 0.09903443014611386}",6
10086,2024-09-21,ON,NEUTRAL,"{'positive': 0.006697549549345341, 'neutral': 0.6842166566186481, 'negative': 0.30908577929545167}",6
10087,2024-09-21,RE,NEUTRAL,"{'positive': 0.0007619046373292804, 'neutral': 0.9928977489471436, 'negative': 0.006340385880321264}",1
10088,2024-09-21,TGT,NEUTRAL,"{'positive': 0.0015432239306392148, 'neutral': 0.9971042573451996, 'negative': 0.00135252604377456}",2
10089,2024-09-22,A,NEUTRAL,"{'positive': 0.06659030263627778, 'neutral': 0.7378632090321294, 'negative': 0.19554648523812182}",5
